InitialTemp;FinalTemp;MaxIters;Version;NeighSize;Repetition;Cmax;Duration_ms
1000;0.001;4500;NORMAL;1;1;2360;4
1000;0.001;4500;NORMAL;1;2;2357;3
1000;0.001;4500;NORMAL;1;3;2450;5
1000;0.001;4500;NORMAL;1;4;2295;3
1000;0.001;4500;NORMAL;1;5;2306;3
1000;0.001;4500;NORMAL;1;6;2344;3
1000;0.001;4500;NORMAL;1;7;2279;4
1000;0.001;4500;NORMAL;1;8;2338;3
1000;0.001;4500;NORMAL;1;9;2332;3
1000;0.001;4500;NORMAL;1;10;2334;3
1000;0.001;4500;GREEDY;15;1;2205;65
1000;0.001;4500;GREEDY;15;2;2224;58
1000;0.001;4500;GREEDY;15;3;2270;55
1000;0.001;4500;GREEDY;15;4;2289;62
1000;0.001;4500;GREEDY;15;5;2217;58
1000;0.001;4500;GREEDY;15;6;2218;60
1000;0.001;4500;GREEDY;15;7;2262;59
1000;0.001;4500;GREEDY;15;8;2265;55
1000;0.001;4500;GREEDY;15;9;2218;55
1000;0.001;4500;GREEDY;15;10;2263;106
1000;0.001;4500;GREEDY;30;1;2217;118
1000;0.001;4500;GREEDY;30;2;2231;105
1000;0.001;4500;GREEDY;30;3;2218;106
1000;0.001;4500;GREEDY;30;4;2211;108
1000;0.001;4500;GREEDY;30;5;2234;175
1000;0.001;4500;GREEDY;30;6;2191;117
1000;0.001;4500;GREEDY;30;7;2207;118
1000;0.001;4500;GREEDY;30;8;2157;112
1000;0.001;4500;GREEDY;30;9;2211;118
1000;0.001;4500;GREEDY;30;10;2181;117
1000;0.001;4500;GREEDY;45;1;2200;171
1000;0.001;4500;GREEDY;45;2;2200;166
1000;0.001;4500;GREEDY;45;3;2219;167
1000;0.001;4500;GREEDY;45;4;2229;164
1000;0.001;4500;GREEDY;45;5;2214;165
1000;0.001;4500;GREEDY;45;6;2260;162
1000;0.001;4500;GREEDY;45;7;2210;163
1000;0.001;4500;GREEDY;45;8;2244;177
1000;0.001;4500;GREEDY;45;9;2210;164
1000;0.001;4500;GREEDY;45;10;2229;169
1000;0.001;4500;GREEDY;60;1;2209;235
1000;0.001;4500;GREEDY;60;2;2176;240
1000;0.001;4500;GREEDY;60;3;2211;240
1000;0.001;4500;GREEDY;60;4;2181;282
1000;0.001;4500;GREEDY;60;5;2179;301
1000;0.001;4500;GREEDY;60;6;2203;260
1000;0.001;4500;GREEDY;60;7;2168;252
1000;0.001;4500;GREEDY;60;8;2196;213
1000;0.001;4500;GREEDY;60;9;2232;215
1000;0.001;4500;GREEDY;60;10;2223;215
1000;0.001;4500;REHEAT;1;1;2322;3
1000;0.001;4500;REHEAT;1;2;2393;4
1000;0.001;4500;REHEAT;1;3;2356;4
1000;0.001;4500;REHEAT;1;4;2360;4
1000;0.001;4500;REHEAT;1;5;2265;4
1000;0.001;4500;REHEAT;1;6;2296;4
1000;0.001;4500;REHEAT;1;7;2347;4
1000;0.001;4500;REHEAT;1;8;2290;4
1000;0.001;4500;REHEAT;1;9;2305;3
1000;0.001;4500;REHEAT;1;10;2318;3
1000;0.001;4500;BOTH;15;1;2208;56
1000;0.001;4500;BOTH;15;2;2219;58
1000;0.001;4500;BOTH;15;3;2287;55
1000;0.001;4500;BOTH;15;4;2268;60
1000;0.001;4500;BOTH;15;5;2237;58
1000;0.001;4500;BOTH;15;6;2230;60
1000;0.001;4500;BOTH;15;7;2230;64
1000;0.001;4500;BOTH;15;8;2231;59
1000;0.001;4500;BOTH;15;9;2240;58
1000;0.001;4500;BOTH;15;10;2263;57
1000;0.001;4500;BOTH;30;1;2250;104
1000;0.001;4500;BOTH;30;2;2193;103
1000;0.001;4500;BOTH;30;3;2200;103
1000;0.001;4500;BOTH;30;4;2240;106
1000;0.001;4500;BOTH;30;5;2225;104
1000;0.001;4500;BOTH;30;6;2198;103
1000;0.001;4500;BOTH;30;7;2233;109
1000;0.001;4500;BOTH;30;8;2208;104
1000;0.001;4500;BOTH;30;9;2221;103
1000;0.001;4500;BOTH;30;10;2236;103
1000;0.001;4500;BOTH;45;1;2204;172
1000;0.001;4500;BOTH;45;2;2189;165
1000;0.001;4500;BOTH;45;3;2209;174
1000;0.001;4500;BOTH;45;4;2222;167
1000;0.001;4500;BOTH;45;5;2202;174
1000;0.001;4500;BOTH;45;6;2204;162
1000;0.001;4500;BOTH;45;7;2201;165
1000;0.001;4500;BOTH;45;8;2213;161
1000;0.001;4500;BOTH;45;9;2205;165
1000;0.001;4500;BOTH;45;10;2185;169
1000;0.001;4500;BOTH;60;1;2200;208
1000;0.001;4500;BOTH;60;2;2199;206
1000;0.001;4500;BOTH;60;3;2181;207
1000;0.001;4500;BOTH;60;4;2194;207
1000;0.001;4500;BOTH;60;5;2184;203
1000;0.001;4500;BOTH;60;6;2228;203
1000;0.001;4500;BOTH;60;7;2223;208
1000;0.001;4500;BOTH;60;8;2161;210
1000;0.001;4500;BOTH;60;9;2201;202
1000;0.001;4500;BOTH;60;10;2201;208
1000;0.001;22500;NORMAL;1;1;2298;18
1000;0.001;22500;NORMAL;1;2;2330;16
1000;0.001;22500;NORMAL;1;3;2265;16
1000;0.001;22500;NORMAL;1;4;2312;17
1000;0.001;22500;NORMAL;1;5;2263;17
1000;0.001;22500;NORMAL;1;6;2253;18
1000;0.001;22500;NORMAL;1;7;2308;19
1000;0.001;22500;NORMAL;1;8;2295;19
1000;0.001;22500;NORMAL;1;9;2300;16
1000;0.001;22500;NORMAL;1;10;2305;17
1000;0.001;22500;GREEDY;15;1;2230;280
1000;0.001;22500;GREEDY;15;2;2205;285
1000;0.001;22500;GREEDY;15;3;2250;284
1000;0.001;22500;GREEDY;15;4;2262;280
1000;0.001;22500;GREEDY;15;5;2259;286
1000;0.001;22500;GREEDY;15;6;2248;297
1000;0.001;22500;GREEDY;15;7;2193;296
1000;0.001;22500;GREEDY;15;8;2211;291
1000;0.001;22500;GREEDY;15;9;2221;358
1000;0.001;22500;GREEDY;15;10;2216;283
1000;0.001;22500;GREEDY;30;1;2179;529
1000;0.001;22500;GREEDY;30;2;2172;551
1000;0.001;22500;GREEDY;30;3;2207;530
1000;0.001;22500;GREEDY;30;4;2187;538
1000;0.001;22500;GREEDY;30;5;2187;537
1000;0.001;22500;GREEDY;30;6;2204;530
1000;0.001;22500;GREEDY;30;7;2182;537
1000;0.001;22500;GREEDY;30;8;2179;527
1000;0.001;22500;GREEDY;30;9;2204;528
1000;0.001;22500;GREEDY;30;10;2185;528
1000;0.001;22500;GREEDY;45;1;2196;867
1000;0.001;22500;GREEDY;45;2;2197;822
1000;0.001;22500;GREEDY;45;3;2176;838
1000;0.001;22500;GREEDY;45;4;2172;843
1000;0.001;22500;GREEDY;45;5;2208;841
1000;0.001;22500;GREEDY;45;6;2186;846
1000;0.001;22500;GREEDY;45;7;2186;834
1000;0.001;22500;GREEDY;45;8;2157;837
1000;0.001;22500;GREEDY;45;9;2186;906
1000;0.001;22500;GREEDY;45;10;2193;986
1000;0.001;22500;GREEDY;60;1;2168;1102
1000;0.001;22500;GREEDY;60;2;2183;1044
1000;0.001;22500;GREEDY;60;3;2162;1032
1000;0.001;22500;GREEDY;60;4;2163;1064
1000;0.001;22500;GREEDY;60;5;2164;1246
1000;0.001;22500;GREEDY;60;6;2161;1137
1000;0.001;22500;GREEDY;60;7;2186;1027
1000;0.001;22500;GREEDY;60;8;2177;1062
1000;0.001;22500;GREEDY;60;9;2160;1052
1000;0.001;22500;GREEDY;60;10;2188;1097
1000;0.001;22500;REHEAT;1;1;2279;18
1000;0.001;22500;REHEAT;1;2;2280;19
1000;0.001;22500;REHEAT;1;3;2248;17
1000;0.001;22500;REHEAT;1;4;2264;17
1000;0.001;22500;REHEAT;1;5;2390;17
1000;0.001;22500;REHEAT;1;6;2247;16
1000;0.001;22500;REHEAT;1;7;2300;17
1000;0.001;22500;REHEAT;1;8;2258;21
1000;0.001;22500;REHEAT;1;9;2327;17
1000;0.001;22500;REHEAT;1;10;2376;17
1000;0.001;22500;BOTH;15;1;2192;282
1000;0.001;22500;BOTH;15;2;2199;361
1000;0.001;22500;BOTH;15;3;2180;287
1000;0.001;22500;BOTH;15;4;2183;293
1000;0.001;22500;BOTH;15;5;2192;291
1000;0.001;22500;BOTH;15;6;2183;293
1000;0.001;22500;BOTH;15;7;2206;297
1000;0.001;22500;BOTH;15;8;2185;297
1000;0.001;22500;BOTH;15;9;2200;316
1000;0.001;22500;BOTH;15;10;2234;299
1000;0.001;22500;BOTH;30;1;2213;552
1000;0.001;22500;BOTH;30;2;2206;540
1000;0.001;22500;BOTH;30;3;2171;537
1000;0.001;22500;BOTH;30;4;2176;546
1000;0.001;22500;BOTH;30;5;2179;530
1000;0.001;22500;BOTH;30;6;2193;530
1000;0.001;22500;BOTH;30;7;2181;540
1000;0.001;22500;BOTH;30;8;2186;532
1000;0.001;22500;BOTH;30;9;2173;530
1000;0.001;22500;BOTH;30;10;2190;530
1000;0.001;22500;BOTH;45;1;2202;841
1000;0.001;22500;BOTH;45;2;2185;834
1000;0.001;22500;BOTH;45;3;2170;839
1000;0.001;22500;BOTH;45;4;2162;845
1000;0.001;22500;BOTH;45;5;2186;828
1000;0.001;22500;BOTH;45;6;2196;914
1000;0.001;22500;BOTH;45;7;2171;840
1000;0.001;22500;BOTH;45;8;2170;824
1000;0.001;22500;BOTH;45;9;2162;824
1000;0.001;22500;BOTH;45;10;2167;853
1000;0.001;22500;BOTH;60;1;2163;1051
1000;0.001;22500;BOTH;60;2;2162;1048
1000;0.001;22500;BOTH;60;3;2156;1039
1000;0.001;22500;BOTH;60;4;2162;1033
1000;0.001;22500;BOTH;60;5;2163;1037
1000;0.001;22500;BOTH;60;6;2172;1043
1000;0.001;22500;BOTH;60;7;2159;1072
1000;0.001;22500;BOTH;60;8;2184;1140
1000;0.001;22500;BOTH;60;9;2165;1021
1000;0.001;22500;BOTH;60;10;2152;1095
1000;0.001;45000;NORMAL;1;1;2239;34
1000;0.001;45000;NORMAL;1;2;2258;34
1000;0.001;45000;NORMAL;1;3;2211;34
1000;0.001;45000;NORMAL;1;4;2255;34
1000;0.001;45000;NORMAL;1;5;2314;37
1000;0.001;45000;NORMAL;1;6;2301;37
1000;0.001;45000;NORMAL;1;7;2276;35
1000;0.001;45000;NORMAL;1;8;2333;36
1000;0.001;45000;NORMAL;1;9;2298;35
1000;0.001;45000;NORMAL;1;10;2276;35
1000;0.001;45000;GREEDY;15;1;2208;577
1000;0.001;45000;GREEDY;15;2;2194;576
1000;0.001;45000;GREEDY;15;3;2200;579
1000;0.001;45000;GREEDY;15;4;2238;577
1000;0.001;45000;GREEDY;15;5;2204;571
1000;0.001;45000;GREEDY;15;6;2200;589
1000;0.001;45000;GREEDY;15;7;2242;579
1000;0.001;45000;GREEDY;15;8;2194;564
1000;0.001;45000;GREEDY;15;9;2221;568
1000;0.001;45000;GREEDY;15;10;2183;590
1000;0.001;45000;GREEDY;30;1;2199;1049
1000;0.001;45000;GREEDY;30;2;2201;1070
1000;0.001;45000;GREEDY;30;3;2191;1080
1000;0.001;45000;GREEDY;30;4;2173;1085
1000;0.001;45000;GREEDY;30;5;2203;1074
1000;0.001;45000;GREEDY;30;6;2169;1130
1000;0.001;45000;GREEDY;30;7;2185;1056
1000;0.001;45000;GREEDY;30;8;2191;1063
1000;0.001;45000;GREEDY;30;9;2187;1079
1000;0.001;45000;GREEDY;30;10;2177;1073
1000;0.001;45000;GREEDY;45;1;2186;1664
1000;0.001;45000;GREEDY;45;2;2177;1651
1000;0.001;45000;GREEDY;45;3;2184;1694
1000;0.001;45000;GREEDY;45;4;2176;1662
1000;0.001;45000;GREEDY;45;5;2174;1706
1000;0.001;45000;GREEDY;45;6;2187;1735
1000;0.001;45000;GREEDY;45;7;2177;1912
1000;0.001;45000;GREEDY;45;8;2165;1707
1000;0.001;45000;GREEDY;45;9;2184;1661
1000;0.001;45000;GREEDY;45;10;2171;1681
1000;0.001;45000;GREEDY;60;1;2169;2074
1000;0.001;45000;GREEDY;60;2;2163;2063
1000;0.001;45000;GREEDY;60;3;2176;2134
1000;0.001;45000;GREEDY;60;4;2172;2068
1000;0.001;45000;GREEDY;60;5;2174;2104
1000;0.001;45000;GREEDY;60;6;2168;2055
1000;0.001;45000;GREEDY;60;7;2170;2076
1000;0.001;45000;GREEDY;60;8;2174;3628
1000;0.001;45000;GREEDY;60;9;2162;2788
1000;0.001;45000;GREEDY;60;10;2161;2618
1000;0.001;45000;REHEAT;1;1;2275;42
1000;0.001;45000;REHEAT;1;2;2218;41
1000;0.001;45000;REHEAT;1;3;2276;40
1000;0.001;45000;REHEAT;1;4;2286;39
1000;0.001;45000;REHEAT;1;5;2232;44
1000;0.001;45000;REHEAT;1;6;2263;37
1000;0.001;45000;REHEAT;1;7;2277;37
1000;0.001;45000;REHEAT;1;8;2277;37
1000;0.001;45000;REHEAT;1;9;2269;36
1000;0.001;45000;REHEAT;1;10;2260;36
1000;0.001;45000;BOTH;15;1;2199;574
1000;0.001;45000;BOTH;15;2;2202;567
1000;0.001;45000;BOTH;15;3;2172;580
1000;0.001;45000;BOTH;15;4;2172;585
1000;0.001;45000;BOTH;15;5;2178;608
1000;0.001;45000;BOTH;15;6;2208;580
1000;0.001;45000;BOTH;15;7;2193;581
1000;0.001;45000;BOTH;15;8;2210;578
1000;0.001;45000;BOTH;15;9;2203;580
1000;0.001;45000;BOTH;15;10;2197;570
1000;0.001;45000;BOTH;30;1;2168;1121
1000;0.001;45000;BOTH;30;2;2187;1064
1000;0.001;45000;BOTH;30;3;2173;1048
1000;0.001;45000;BOTH;30;4;2180;1069
1000;0.001;45000;BOTH;30;5;2200;1055
1000;0.001;45000;BOTH;30;6;2181;1072
1000;0.001;45000;BOTH;30;7;2160;1061
1000;0.001;45000;BOTH;30;8;2184;1057
1000;0.001;45000;BOTH;30;9;2173;1068
1000;0.001;45000;BOTH;30;10;2186;1069
1000;0.001;45000;BOTH;45;1;2172;1665
1000;0.001;45000;BOTH;45;2;2159;1751
1000;0.001;45000;BOTH;45;3;2161;1668
1000;0.001;45000;BOTH;45;4;2154;1657
1000;0.001;45000;BOTH;45;5;2185;1682
1000;0.001;45000;BOTH;45;6;2170;1673
1000;0.001;45000;BOTH;45;7;2168;1679
1000;0.001;45000;BOTH;45;8;2161;1847
1000;0.001;45000;BOTH;45;9;2163;1663
1000;0.001;45000;BOTH;45;10;2162;1729
1000;0.001;45000;BOTH;60;1;2168;2047
1000;0.001;45000;BOTH;60;2;2164;2076
1000;0.001;45000;BOTH;60;3;2160;2066
1000;0.001;45000;BOTH;60;4;2166;2064
1000;0.001;45000;BOTH;60;5;2164;2101
1000;0.001;45000;BOTH;60;6;2194;2203
1000;0.001;45000;BOTH;60;7;2173;2100
1000;0.001;45000;BOTH;60;8;2170;2065
1000;0.001;45000;BOTH;60;9;2183;2108
1000;0.001;45000;BOTH;60;10;2162;2112
1000;0.001;90000;NORMAL;1;1;2283;70
1000;0.001;90000;NORMAL;1;2;2270;66
1000;0.001;90000;NORMAL;1;3;2257;73
1000;0.001;90000;NORMAL;1;4;2258;67
1000;0.001;90000;NORMAL;1;5;2279;67
1000;0.001;90000;NORMAL;1;6;2286;68
1000;0.001;90000;NORMAL;1;7;2282;73
1000;0.001;90000;NORMAL;1;8;2235;66
1000;0.001;90000;NORMAL;1;9;2270;67
1000;0.001;90000;NORMAL;1;10;2305;67
1000;0.001;90000;GREEDY;15;1;2204;1153
1000;0.001;90000;GREEDY;15;2;2188;1148
1000;0.001;90000;GREEDY;15;3;2206;1157
1000;0.001;90000;GREEDY;15;4;2166;1430
1000;0.001;90000;GREEDY;15;5;2222;1192
1000;0.001;90000;GREEDY;15;6;2181;1158
1000;0.001;90000;GREEDY;15;7;2179;1152
1000;0.001;90000;GREEDY;15;8;2213;1171
1000;0.001;90000;GREEDY;15;9;2177;1133
1000;0.001;90000;GREEDY;15;10;2210;1146
1000;0.001;90000;GREEDY;30;1;2169;2115
1000;0.001;90000;GREEDY;30;2;2183;2185
1000;0.001;90000;GREEDY;30;3;2178;2175
1000;0.001;90000;GREEDY;30;4;2178;2121
1000;0.001;90000;GREEDY;30;5;2167;2115
1000;0.001;90000;GREEDY;30;6;2190;2102
1000;0.001;90000;GREEDY;30;7;2184;2091
1000;0.001;90000;GREEDY;30;8;2168;2135
1000;0.001;90000;GREEDY;30;9;2175;2200
1000;0.001;90000;GREEDY;30;10;2157;2134
1000;0.001;90000;GREEDY;45;1;2166;3472
1000;0.001;90000;GREEDY;45;2;2166;3340
1000;0.001;90000;GREEDY;45;3;2169;3432
1000;0.001;90000;GREEDY;45;4;2166;3348
1000;0.001;90000;GREEDY;45;5;2174;3335
1000;0.001;90000;GREEDY;45;6;2172;3335
1000;0.001;90000;GREEDY;45;7;2177;3414
1000;0.001;90000;GREEDY;45;8;2152;3299
1000;0.001;90000;GREEDY;45;9;2175;3386
1000;0.001;90000;GREEDY;45;10;2173;3640
1000;0.001;90000;GREEDY;60;1;2157;4216
1000;0.001;90000;GREEDY;60;2;2150;4145
1000;0.001;90000;GREEDY;60;3;2176;4138
1000;0.001;90000;GREEDY;60;4;2165;4581
1000;0.001;90000;GREEDY;60;5;2169;4371
1000;0.001;90000;GREEDY;60;6;2166;4140
1000;0.001;90000;GREEDY;60;7;2167;4310
1000;0.001;90000;GREEDY;60;8;2160;4123
1000;0.001;90000;GREEDY;60;9;2159;4335
1000;0.001;90000;GREEDY;60;10;2171;4248
1000;0.001;90000;REHEAT;1;1;2242;68
1000;0.001;90000;REHEAT;1;2;2239;71
1000;0.001;90000;REHEAT;1;3;2284;71
1000;0.001;90000;REHEAT;1;4;2246;68
1000;0.001;90000;REHEAT;1;5;2209;68
1000;0.001;90000;REHEAT;1;6;2246;71
1000;0.001;90000;REHEAT;1;7;2310;68
1000;0.001;90000;REHEAT;1;8;2234;70
1000;0.001;90000;REHEAT;1;9;2248;75
1000;0.001;90000;REHEAT;1;10;2257;65
1000;0.001;90000;BOTH;15;1;2181;1153
1000;0.001;90000;BOTH;15;2;2202;1159
1000;0.001;90000;BOTH;15;3;2196;1126
1000;0.001;90000;BOTH;15;4;2164;1145
1000;0.001;90000;BOTH;15;5;2181;1147
1000;0.001;90000;BOTH;15;6;2180;1135
1000;0.001;90000;BOTH;15;7;2202;1143
1000;0.001;90000;BOTH;15;8;2193;1145
1000;0.001;90000;BOTH;15;9;2170;1205
1000;0.001;90000;BOTH;15;10;2176;1167
1000;0.001;90000;BOTH;30;1;2184;2252
1000;0.001;90000;BOTH;30;2;2155;2132
1000;0.001;90000;BOTH;30;3;2172;2109
1000;0.001;90000;BOTH;30;4;2192;2101
1000;0.001;90000;BOTH;30;5;2162;2133
1000;0.001;90000;BOTH;30;6;2166;2182
1000;0.001;90000;BOTH;30;7;2171;2122
1000;0.001;90000;BOTH;30;8;2178;2134
1000;0.001;90000;BOTH;30;9;2164;2139
1000;0.001;90000;BOTH;30;10;2189;2120
1000;0.001;90000;BOTH;45;1;2163;3399
1000;0.001;90000;BOTH;45;2;2167;3305
1000;0.001;90000;BOTH;45;3;2175;3336
1000;0.001;90000;BOTH;45;4;2172;3476
1000;0.001;90000;BOTH;45;5;2161;3405
1000;0.001;90000;BOTH;45;6;2161;3345
1000;0.001;90000;BOTH;45;7;2173;3336
1000;0.001;90000;BOTH;45;8;2160;3325
1000;0.001;90000;BOTH;45;9;2173;3424
1000;0.001;90000;BOTH;45;10;2166;3349
1000;0.001;90000;BOTH;60;1;2172;4139
1000;0.001;90000;BOTH;60;2;2164;4359
1000;0.001;90000;BOTH;60;3;2155;4160
1000;0.001;90000;BOTH;60;4;2160;4168
1000;0.001;90000;BOTH;60;5;2157;4177
1000;0.001;90000;BOTH;60;6;2164;4305
1000;0.001;90000;BOTH;60;7;2164;4143
1000;0.001;90000;BOTH;60;8;2161;4127
1000;0.001;90000;BOTH;60;9;2162;4489
1000;0.001;90000;BOTH;60;10;2155;4239
10000;0.001;4500;NORMAL;1;1;2251;4
10000;0.001;4500;NORMAL;1;2;2305;4
10000;0.001;4500;NORMAL;1;3;2320;4
10000;0.001;4500;NORMAL;1;4;2327;4
10000;0.001;4500;NORMAL;1;5;2375;5
10000;0.001;4500;NORMAL;1;6;2364;3
10000;0.001;4500;NORMAL;1;7;2378;3
10000;0.001;4500;NORMAL;1;8;2342;3
10000;0.001;4500;NORMAL;1;9;2323;3
